Inventory_ID,Warehouse,Leather_Type,Current_Stock,Reserved_Stock,Minimum_Level,Maximum_Level,Reorder_Status
INV02622,Vaniyambadi Warehouse,Sheep,7621,135,1000,12000,OK
INV02623,Ranipet Warehouse,Cow,4351,684,1000,12000,OK
INV02624,Ranipet Warehouse,Goat,694,840,1000,12000,Reorder
INV02625,Ambur Warehouse,Sheep,2776,57,1000,12000,OK
INV02626,Ranipet Warehouse,Sheep,7273,718,1000,12000,OK
INV02627,Chennai Port Warehouse,Buffalo,6156,503,1000,12000,OK
INV02628,Ambur Warehouse,Sheep,5208,820,1000,12000,OK
INV02629,Ambur Warehouse,Cow,1960,883,1000,12000,OK
INV02630,Vaniyambadi Warehouse,Buffalo,8009,71,1000,12000,OK
INV02631,Ranipet Warehouse,Cow,3687,179,1000,12000,OK
INV02632,Chennai Port Warehouse,Cow,1206,933,1000,12000,OK
INV02633,Ambur Warehouse,Cow,7105,452,1000,12000,OK
INV02634,Vaniyambadi Warehouse,Goat,3110,768,1000,12000,OK
INV02635,Chennai Port Warehouse,Buffalo,6144,692,1000,12000,OK
INV02636,Vaniyambadi Warehouse,Sheep,8348,702,1000,12000,OK
INV02637,Chennai Port Warehouse,Buffalo,7970,761,1000,12000,OK
INV02638,Vaniyambadi Warehouse,Sheep,8699,670,1000,12000,OK
INV02639,Ambur Warehouse,Cow,8224,559,1000,12000,OK
INV02640,Ambur Warehouse,Buffalo,5651,853,1000,12000,OK
INV02641,Chennai Port Warehouse,Sheep,1933,335,1000,12000,OK
INV02642,Ranipet Warehouse,Cow,2896,361,1000,12000,OK
INV02643,Ranipet Warehouse,Sheep,8869,576,1000,12000,OK
INV02644,Ranipet Warehouse,Buffalo,7845,298,1000,12000,OK
INV02645,Vaniyambadi Warehouse,Cow,6859,786,1000,12000,OK
INV02646,Vaniyambadi Warehouse,Cow,1311,924,1000,12000,OK
INV02647,Ambur Warehouse,Buffalo,3882,151,1000,12000,OK
INV02648,Chennai Port Warehouse,Goat,8292,981,1000,12000,OK
INV02649,Chennai Port Warehouse,Goat,2378,3,1000,12000,OK
INV02650,Vaniyambadi Warehouse,Buffalo,5479,168,1000,12000,OK
INV02651,Ranipet Warehouse,Goat,5311,0,1000,12000,OK
INV02652,Ambur Warehouse,Cow,6907,187,1000,12000,OK
INV02653,Chennai Port Warehouse,Goat,5882,184,1000,12000,OK
INV02654,Chennai Port Warehouse,Goat,7119,73,1000,12000,OK
INV02655,Chennai Port Warehouse,Goat,6996,605,1000,12000,OK
INV02656,Ambur Warehouse,Sheep,1061,114,1000,12000,OK
INV02657,Ranipet Warehouse,Buffalo,1907,784,1000,12000,OK
INV02658,Chennai Port Warehouse,Goat,5540,820,1000,12000,OK
INV02659,Vaniyambadi Warehouse,Goat,6858,595,1000,12000,OK
INV02660,Ambur Warehouse,Sheep,9412,100,1000,12000,OK
INV02661,Chennai Port Warehouse,Buffalo,8001,709,1000,12000,OK
INV02662,Chennai Port Warehouse,Goat,2575,926,1000,12000,OK
INV02663,Ranipet Warehouse,Buffalo,9475,976,1000,12000,OK
INV02664,Vaniyambadi Warehouse,Buffalo,909,968,1000,12000,Reorder
INV02665,Ambur Warehouse,Goat,6370,52,1000,12000,OK
INV02666,Chennai Port Warehouse,Cow,4909,569,1000,12000,OK
INV02667,Ambur Warehouse,Cow,6045,839,1000,12000,OK
INV02668,Ambur Warehouse,Sheep,2787,253,1000,12000,OK
INV02669,Ambur Warehouse,Cow,4913,981,1000,12000,OK
INV02670,Vaniyambadi Warehouse,Sheep,650,376,1000,12000,Reorder
INV02671,Ranipet Warehouse,Sheep,7332,162,1000,12000,OK
INV02672,Chennai Port Warehouse,Buffalo,5545,126,1000,12000,OK
INV02673,Ranipet Warehouse,Goat,5031,921,1000,12000,OK
INV02674,Ranipet Warehouse,Cow,6192,816,1000,12000,OK
INV02675,Ranipet Warehouse,Sheep,925,389,1000,12000,Reorder
INV02676,Ambur Warehouse,Goat,7862,397,1000,12000,OK
INV02677,Chennai Port Warehouse,Buffalo,6459,159,1000,12000,OK
INV02678,Vaniyambadi Warehouse,Cow,8408,145,1000,12000,OK
INV02679,Vaniyambadi Warehouse,Buffalo,5041,220,1000,12000,OK
INV02680,Ranipet Warehouse,Cow,3538,898,1000,12000,OK
INV02681,Vaniyambadi Warehouse,Goat,6272,690,1000,12000,OK
INV02682,Vaniyambadi Warehouse,Goat,9635,566,1000,12000,OK
INV02683,Chennai Port Warehouse,Goat,2722,36,1000,12000,OK
INV02684,Chennai Port Warehouse,Cow,5602,912,1000,12000,OK
INV02685,Chennai Port Warehouse,Sheep,2795,701,1000,12000,OK
INV02686,Vaniyambadi Warehouse,Buffalo,3340,457,1000,12000,OK
INV02687,Ambur Warehouse,Cow,1800,415,1000,12000,OK
INV02688,Ambur Warehouse,Goat,6465,820,1000,12000,OK
INV02689,Vaniyambadi Warehouse,Cow,3188,949,1000,12000,OK
INV02690,Ambur Warehouse,Cow,8684,304,1000,12000,OK
INV02691,Ambur Warehouse,Buffalo,2127,2,1000,12000,OK
INV02692,Ranipet Warehouse,Goat,9016,50,1000,12000,OK
INV02693,Ranipet Warehouse,Goat,2756,808,1000,12000,OK
INV02694,Vaniyambadi Warehouse,Sheep,3406,398,1000,12000,OK
INV02695,Ranipet Warehouse,Cow,7730,249,1000,12000,OK
INV02696,Chennai Port Warehouse,Goat,2155,301,1000,12000,OK
INV02697,Ambur Warehouse,Buffalo,8827,593,1000,12000,OK
INV02698,Chennai Port Warehouse,Sheep,6291,233,1000,12000,OK
INV02699,Vaniyambadi Warehouse,Cow,6561,693,1000,12000,OK
INV02700,Chennai Port Warehouse,Cow,3701,313,1000,12000,OK
INV02701,Vaniyambadi Warehouse,Cow,4965,846,1000,12000,OK
INV02702,Chennai Port Warehouse,Goat,4929,92,1000,12000,OK
INV02703,Ambur Warehouse,Goat,8043,269,1000,12000,OK
INV02704,Ambur Warehouse,Buffalo,566,744,1000,12000,Reorder
INV02705,Ambur Warehouse,Goat,3201,313,1000,12000,OK
INV02706,Chennai Port Warehouse,Sheep,5757,430,1000,12000,OK
INV02707,Vaniyambadi Warehouse,Sheep,9093,790,1000,12000,OK
INV02708,Vaniyambadi Warehouse,Buffalo,7712,926,1000,12000,OK
INV02709,Vaniyambadi Warehouse,Goat,1220,44,1000,12000,OK
INV02710,Ranipet Warehouse,Buffalo,9332,971,1000,12000,OK
INV02711,Ambur Warehouse,Sheep,1034,866,1000,12000,OK
INV02712,Chennai Port Warehouse,Sheep,851,854,1000,12000,Reorder
INV02713,Ambur Warehouse,Goat,4247,304,1000,12000,OK
INV02714,Ranipet Warehouse,Buffalo,5863,921,1000,12000,OK
INV02715,Vaniyambadi Warehouse,Cow,8707,570,1000,12000,OK
INV02716,Vaniyambadi Warehouse,Cow,3948,588,1000,12000,OK
INV02717,Ambur Warehouse,Sheep,1867,416,1000,12000,OK
INV02718,Ranipet Warehouse,Goat,5940,370,1000,12000,OK
INV02719,Chennai Port Warehouse,Cow,1833,869,1000,12000,OK
INV02720,Chennai Port Warehouse,Buffalo,9746,241,1000,12000,OK
INV02721,Ambur Warehouse,Sheep,1230,663,1000,12000,OK
INV02722,Ambur Warehouse,Buffalo,3509,321,1000,12000,OK
INV02723,Ranipet Warehouse,Cow,4052,485,1000,12000,OK
INV02724,Vaniyambadi Warehouse,Goat,3589,153,1000,12000,OK
INV02725,Ranipet Warehouse,Sheep,6180,420,1000,12000,OK
INV02726,Vaniyambadi Warehouse,Cow,2824,874,1000,12000,OK
INV02727,Ambur Warehouse,Buffalo,5842,931,1000,12000,OK
INV02728,Vaniyambadi Warehouse,Sheep,6249,59,1000,12000,OK
INV02729,Chennai Port Warehouse,Buffalo,6203,366,1000,12000,OK
INV02730,Ambur Warehouse,Sheep,4485,685,1000,12000,OK
INV02731,Ambur Warehouse,Goat,1009,803,1000,12000,OK
INV02732,Ambur Warehouse,Sheep,1773,392,1000,12000,OK
INV02733,Vaniyambadi Warehouse,Cow,5136,661,1000,12000,OK
INV02734,Vaniyambadi Warehouse,Cow,8697,44,1000,12000,OK
INV02735,Ambur Warehouse,Sheep,2618,724,1000,12000,OK
INV02736,Vaniyambadi Warehouse,Cow,7039,550,1000,12000,OK
INV02737,Chennai Port Warehouse,Goat,1000,584,1000,12000,OK
INV02738,Vaniyambadi Warehouse,Goat,4716,7,1000,12000,OK
INV02739,Ambur Warehouse,Goat,2988,459,1000,12000,OK
INV02740,Ranipet Warehouse,Goat,5956,961,1000,12000,OK
INV02741,Ambur Warehouse,Buffalo,7952,645,1000,12000,OK
INV02742,Vaniyambadi Warehouse,Goat,547,927,1000,12000,Reorder
INV02743,Vaniyambadi Warehouse,Goat,8042,296,1000,12000,OK
INV02744,Chennai Port Warehouse,Sheep,8591,386,1000,12000,OK
INV02745,Ambur Warehouse,Goat,5850,203,1000,12000,OK
INV02746,Ambur Warehouse,Goat,9741,365,1000,12000,OK
INV02747,Vaniyambadi Warehouse,Buffalo,8013,521,1000,12000,OK
INV02748,Ranipet Warehouse,Sheep,9353,682,1000,12000,OK
INV02749,Vaniyambadi Warehouse,Goat,4521,166,1000,12000,OK
INV02750,Ranipet Warehouse,Cow,5232,230,1000,12000,OK
INV02751,Chennai Port Warehouse,Cow,9548,618,1000,12000,OK
INV02752,Chennai Port Warehouse,Cow,9617,493,1000,12000,OK
INV02753,Ambur Warehouse,Sheep,5479,469,1000,12000,OK
INV02754,Ranipet Warehouse,Buffalo,6358,870,1000,12000,OK
INV02755,Chennai Port Warehouse,Buffalo,6710,889,1000,12000,OK
INV02756,Chennai Port Warehouse,Goat,6659,576,1000,12000,OK
INV02757,Vaniyambadi Warehouse,Buffalo,6759,773,1000,12000,OK
INV02758,Ranipet Warehouse,Buffalo,5416,376,1000,12000,OK
INV02759,Ambur Warehouse,Buffalo,5397,805,1000,12000,OK
INV02760,Vaniyambadi Warehouse,Goat,1057,682,1000,12000,OK
INV02761,Vaniyambadi Warehouse,Sheep,7563,840,1000,12000,OK
INV02762,Vaniyambadi Warehouse,Cow,8420,231,1000,12000,OK
INV02763,Vaniyambadi Warehouse,Buffalo,8982,668,1000,12000,OK
INV02764,Ranipet Warehouse,Sheep,5429,992,1000,12000,OK
INV02765,Vaniyambadi Warehouse,Cow,1360,8,1000,12000,OK
INV02766,Ambur Warehouse,Sheep,8636,431,1000,12000,OK
INV02767,Ranipet Warehouse,Goat,7795,786,1000,12000,OK
INV02768,Vaniyambadi Warehouse,Buffalo,3632,610,1000,12000,OK
INV02769,Ambur Warehouse,Goat,519,365,1000,12000,Reorder
INV02770,Ambur Warehouse,Sheep,9150,724,1000,12000,OK
INV02771,Chennai Port Warehouse,Cow,9405,118,1000,12000,OK
INV02772,Ranipet Warehouse,Goat,7202,544,1000,12000,OK
INV02773,Vaniyambadi Warehouse,Goat,3989,586,1000,12000,OK
INV02774,Chennai Port Warehouse,Goat,4408,348,1000,12000,OK
INV02775,Chennai Port Warehouse,Sheep,9798,406,1000,12000,OK
INV02776,Vaniyambadi Warehouse,Buffalo,8364,899,1000,12000,OK
INV02777,Vaniyambadi Warehouse,Goat,6586,964,1000,12000,OK
INV02778,Ambur Warehouse,Sheep,9795,924,1000,12000,OK
INV02779,Vaniyambadi Warehouse,Goat,2207,568,1000,12000,OK
INV02780,Ranipet Warehouse,Sheep,6068,156,1000,12000,OK
INV02781,Ambur Warehouse,Cow,1813,721,1000,12000,OK
INV02782,Chennai Port Warehouse,Goat,1936,747,1000,12000,OK
INV02783,Ambur Warehouse,Buffalo,7027,378,1000,12000,OK
INV02784,Vaniyambadi Warehouse,Cow,3179,943,1000,12000,OK
INV02785,Ambur Warehouse,Cow,1758,321,1000,12000,OK
INV02786,Vaniyambadi Warehouse,Cow,1618,501,1000,12000,OK
INV02787,Chennai Port Warehouse,Buffalo,2720,29,1000,12000,OK
INV02788,Chennai Port Warehouse,Goat,1290,380,1000,12000,OK
INV02789,Chennai Port Warehouse,Goat,905,336,1000,12000,Reorder
INV02790,Ranipet Warehouse,Goat,5326,603,1000,12000,OK
INV02791,Chennai Port Warehouse,Goat,5605,318,1000,12000,OK
INV02792,Chennai Port Warehouse,Sheep,9056,207,1000,12000,OK
INV02793,Vaniyambadi Warehouse,Goat,8874,407,1000,12000,OK
INV02794,Vaniyambadi Warehouse,Cow,1597,716,1000,12000,OK
INV02795,Ranipet Warehouse,Sheep,2406,784,1000,12000,OK
INV02796,Ranipet Warehouse,Buffalo,614,535,1000,12000,Reorder
INV02797,Chennai Port Warehouse,Sheep,2692,406,1000,12000,OK
INV02798,Chennai Port Warehouse,Cow,2778,22,1000,12000,OK
INV02799,Ranipet Warehouse,Cow,2733,291,1000,12000,OK
INV02800,Ranipet Warehouse,Buffalo,1358,184,1000,12000,OK
INV02801,Ambur Warehouse,Goat,5497,556,1000,12000,OK
INV02802,Chennai Port Warehouse,Goat,7489,229,1000,12000,OK
INV02803,Chennai Port Warehouse,Goat,2704,272,1000,12000,OK
INV02804,Chennai Port Warehouse,Cow,3969,228,1000,12000,OK
INV02805,Vaniyambadi Warehouse,Cow,3118,1000,1000,12000,OK
INV02806,Ranipet Warehouse,Sheep,8595,543,1000,12000,OK
INV02807,Chennai Port Warehouse,Buffalo,7232,61,1000,12000,OK
INV02808,Ranipet Warehouse,Goat,7869,539,1000,12000,OK
INV02809,Chennai Port Warehouse,Buffalo,7805,659,1000,12000,OK
INV02810,Chennai Port Warehouse,Goat,1298,157,1000,12000,OK
INV02811,Ranipet Warehouse,Goat,8549,683,1000,12000,OK
INV02812,Ambur Warehouse,Buffalo,982,830,1000,12000,Reorder
INV02813,Ranipet Warehouse,Goat,5546,44,1000,12000,OK
INV02814,Ambur Warehouse,Sheep,9747,855,1000,12000,OK
INV02815,Vaniyambadi Warehouse,Cow,8086,185,1000,12000,OK
INV02816,Ambur Warehouse,Cow,2873,38,1000,12000,OK
INV02817,Ranipet Warehouse,Buffalo,4265,273,1000,12000,OK
INV02818,Ambur Warehouse,Sheep,985,875,1000,12000,Reorder
INV02819,Vaniyambadi Warehouse,Goat,9096,235,1000,12000,OK
INV02820,Vaniyambadi Warehouse,Buffalo,9296,339,1000,12000,OK
INV02821,Ranipet Warehouse,Sheep,4268,598,1000,12000,OK
INV02822,Vaniyambadi Warehouse,Buffalo,2975,3,1000,12000,OK
INV02823,Vaniyambadi Warehouse,Cow,7132,153,1000,12000,OK
INV02824,Vaniyambadi Warehouse,Cow,1583,30,1000,12000,OK
INV02825,Chennai Port Warehouse,Buffalo,1335,3,1000,12000,OK
INV02826,Vaniyambadi Warehouse,Cow,7363,46,1000,12000,OK
INV02827,Ranipet Warehouse,Sheep,2834,401,1000,12000,OK
INV02828,Ambur Warehouse,Cow,1876,824,1000,12000,OK
INV02829,Chennai Port Warehouse,Goat,8595,526,1000,12000,OK
INV02830,Chennai Port Warehouse,Buffalo,7534,185,1000,12000,OK
INV02831,Ambur Warehouse,Buffalo,3928,154,1000,12000,OK
INV02832,Ambur Warehouse,Cow,2447,561,1000,12000,OK
INV02833,Vaniyambadi Warehouse,Goat,8799,145,1000,12000,OK
INV02834,Chennai Port Warehouse,Sheep,8306,788,1000,12000,OK
INV02835,Ambur Warehouse,Sheep,8627,722,1000,12000,OK
INV02836,Ranipet Warehouse,Cow,4723,724,1000,12000,OK
INV02837,Ambur Warehouse,Sheep,9892,881,1000,12000,OK
INV02838,Ranipet Warehouse,Buffalo,9023,258,1000,12000,OK
INV02839,Ambur Warehouse,Buffalo,768,407,1000,12000,Reorder
INV02840,Ambur Warehouse,Cow,8946,416,1000,12000,OK
INV02841,Vaniyambadi Warehouse,Goat,4395,661,1000,12000,OK
INV02842,Ambur Warehouse,Cow,1925,138,1000,12000,OK
INV02843,Ambur Warehouse,Buffalo,1634,350,1000,12000,OK
INV02844,Chennai Port Warehouse,Sheep,8069,147,1000,12000,OK
INV02845,Ambur Warehouse,Buffalo,6348,658,1000,12000,OK
INV02846,Ambur Warehouse,Buffalo,7601,703,1000,12000,OK
INV02847,Ranipet Warehouse,Goat,8894,613,1000,12000,OK
INV02848,Chennai Port Warehouse,Cow,2732,22,1000,12000,OK
INV02849,Ranipet Warehouse,Cow,2160,321,1000,12000,OK
INV02850,Ambur Warehouse,Buffalo,5154,725,1000,12000,OK
INV02851,Ambur Warehouse,Sheep,6484,467,1000,12000,OK
INV02852,Vaniyambadi Warehouse,Cow,3420,633,1000,12000,OK
INV02853,Ranipet Warehouse,Goat,9044,621,1000,12000,OK
INV02854,Ambur Warehouse,Cow,1420,416,1000,12000,OK
INV02855,Ambur Warehouse,Buffalo,9062,734,1000,12000,OK
INV02856,Chennai Port Warehouse,Buffalo,2097,896,1000,12000,OK
INV02857,Ranipet Warehouse,Sheep,1155,460,1000,12000,OK
INV02858,Chennai Port Warehouse,Cow,2427,805,1000,12000,OK
INV02859,Chennai Port Warehouse,Cow,8480,436,1000,12000,OK
INV02860,Vaniyambadi Warehouse,Sheep,7048,301,1000,12000,OK
INV02861,Vaniyambadi Warehouse,Buffalo,4232,550,1000,12000,OK
INV02862,Vaniyambadi Warehouse,Cow,6612,498,1000,12000,OK
INV02863,Ranipet Warehouse,Sheep,9914,20,1000,12000,OK
INV02864,Ambur Warehouse,Sheep,738,762,1000,12000,Reorder
INV02865,Vaniyambadi Warehouse,Sheep,4038,616,1000,12000,OK
INV02866,Ranipet Warehouse,Cow,7818,330,1000,12000,OK
INV02867,Vaniyambadi Warehouse,Sheep,8336,755,1000,12000,OK
INV02868,Chennai Port Warehouse,Goat,932,703,1000,12000,Reorder
INV02869,Vaniyambadi Warehouse,Sheep,2398,211,1000,12000,OK
INV02870,Ranipet Warehouse,Buffalo,6804,538,1000,12000,OK
INV02871,Vaniyambadi Warehouse,Goat,4452,683,1000,12000,OK
INV02872,Vaniyambadi Warehouse,Goat,4369,674,1000,12000,OK
INV02873,Ambur Warehouse,Buffalo,6596,988,1000,12000,OK
INV02874,Vaniyambadi Warehouse,Sheep,9790,430,1000,12000,OK
INV02875,Chennai Port Warehouse,Cow,8961,139,1000,12000,OK
INV02876,Vaniyambadi Warehouse,Buffalo,5696,503,1000,12000,OK
INV02877,Ranipet Warehouse,Sheep,934,99,1000,12000,Reorder
INV02878,Ranipet Warehouse,Goat,6179,681,1000,12000,OK
INV02879,Ranipet Warehouse,Sheep,8196,532,1000,12000,OK
INV02880,Ambur Warehouse,Cow,660,638,1000,12000,Reorder
INV02881,Ambur Warehouse,Cow,9711,408,1000,12000,OK
INV02882,Vaniyambadi Warehouse,Cow,7281,586,1000,12000,OK
INV02883,Chennai Port Warehouse,Goat,8270,372,1000,12000,OK
INV02884,Vaniyambadi Warehouse,Buffalo,7178,70,1000,12000,OK
INV02885,Ambur Warehouse,Cow,8616,210,1000,12000,OK
INV02886,Vaniyambadi Warehouse,Buffalo,3129,127,1000,12000,OK
INV02887,Ambur Warehouse,Cow,4370,142,1000,12000,OK
INV02888,Ambur Warehouse,Buffalo,2625,980,1000,12000,OK
INV02889,Ranipet Warehouse,Buffalo,6335,313,1000,12000,OK
INV02890,Ambur Warehouse,Sheep,9402,821,1000,12000,OK
INV02891,Vaniyambadi Warehouse,Cow,9495,114,1000,12000,OK
INV02892,Vaniyambadi Warehouse,Goat,6513,959,1000,12000,OK
INV02893,Ranipet Warehouse,Goat,2480,304,1000,12000,OK
INV02894,Chennai Port Warehouse,Buffalo,7878,697,1000,12000,OK
INV02895,Vaniyambadi Warehouse,Buffalo,7877,360,1000,12000,OK
INV02896,Chennai Port Warehouse,Buffalo,6845,182,1000,12000,OK
INV02897,Ambur Warehouse,Cow,8604,535,1000,12000,OK
INV02898,Chennai Port Warehouse,Buffalo,3235,898,1000,12000,OK
INV02899,Chennai Port Warehouse,Sheep,9095,164,1000,12000,OK
INV02900,Vaniyambadi Warehouse,Goat,4941,212,1000,12000,OK
INV02901,Ambur Warehouse,Sheep,7841,99,1000,12000,OK
INV02902,Vaniyambadi Warehouse,Cow,1255,248,1000,12000,OK
INV02903,Ranipet Warehouse,Goat,4471,771,1000,12000,OK
INV02904,Ambur Warehouse,Sheep,4128,43,1000,12000,OK
INV02905,Ranipet Warehouse,Cow,2027,55,1000,12000,OK
INV02906,Chennai Port Warehouse,Cow,5218,559,1000,12000,OK
INV02907,Ranipet Warehouse,Buffalo,1882,829,1000,12000,OK
INV02908,Chennai Port Warehouse,Sheep,5329,561,1000,12000,OK
INV02909,Ambur Warehouse,Buffalo,1087,510,1000,12000,OK
INV02910,Ambur Warehouse,Buffalo,5606,371,1000,12000,OK
INV02911,Chennai Port Warehouse,Sheep,7511,232,1000,12000,OK
INV02912,Ambur Warehouse,Sheep,9994,773,1000,12000,OK
INV02913,Vaniyambadi Warehouse,Sheep,4484,841,1000,12000,OK
INV02914,Vaniyambadi Warehouse,Cow,9165,365,1000,12000,OK
INV02915,Chennai Port Warehouse,Buffalo,8180,921,1000,12000,OK
INV02916,Ranipet Warehouse,Buffalo,1301,362,1000,12000,OK
INV02917,Vaniyambadi Warehouse,Buffalo,4489,753,1000,12000,OK
INV02918,Ranipet Warehouse,Cow,4353,5,1000,12000,OK
INV02919,Chennai Port Warehouse,Sheep,6592,387,1000,12000,OK
INV02920,Ambur Warehouse,Goat,3242,565,1000,12000,OK
INV02921,Vaniyambadi Warehouse,Goat,4817,258,1000,12000,OK
INV02922,Ambur Warehouse,Buffalo,7862,5,1000,12000,OK
INV02923,Vaniyambadi Warehouse,Buffalo,7301,30,1000,12000,OK
INV02924,Vaniyambadi Warehouse,Buffalo,7018,122,1000,12000,OK
INV02925,Vaniyambadi Warehouse,Cow,1365,433,1000,12000,OK
INV02926,Chennai Port Warehouse,Goat,6009,407,1000,12000,OK
INV02927,Vaniyambadi Warehouse,Cow,2028,984,1000,12000,OK
INV02928,Ambur Warehouse,Buffalo,4141,574,1000,12000,OK
INV02929,Ambur Warehouse,Sheep,7578,729,1000,12000,OK
INV02930,Vaniyambadi Warehouse,Buffalo,8039,504,1000,12000,OK
INV02931,Ambur Warehouse,Sheep,9310,138,1000,12000,OK
INV02932,Chennai Port Warehouse,Sheep,635,898,1000,12000,Reorder
INV02933,Chennai Port Warehouse,Cow,4022,441,1000,12000,OK
INV02934,Ambur Warehouse,Sheep,9182,571,1000,12000,OK
INV02935,Ambur Warehouse,Buffalo,5122,331,1000,12000,OK
INV02936,Ranipet Warehouse,Sheep,4236,396,1000,12000,OK
INV02937,Chennai Port Warehouse,Cow,3955,775,1000,12000,OK
INV02938,Ambur Warehouse,Goat,4092,669,1000,12000,OK
INV02939,Ranipet Warehouse,Cow,5082,836,1000,12000,OK
INV02940,Ambur Warehouse,Buffalo,3622,817,1000,12000,OK
INV02941,Ranipet Warehouse,Goat,10000,13,1000,12000,OK
INV02942,Ranipet Warehouse,Cow,2061,906,1000,12000,OK
INV02943,Ambur Warehouse,Buffalo,6818,254,1000,12000,OK
INV02944,Vaniyambadi Warehouse,Buffalo,1952,210,1000,12000,OK
INV02945,Ambur Warehouse,Goat,9948,535,1000,12000,OK
INV02946,Ambur Warehouse,Cow,7792,517,1000,12000,OK
INV02947,Vaniyambadi Warehouse,Sheep,6593,421,1000,12000,OK
INV02948,Ranipet Warehouse,Goat,6114,929,1000,12000,OK
INV02949,Vaniyambadi Warehouse,Goat,6552,443,1000,12000,OK
INV02950,Chennai Port Warehouse,Buffalo,3489,283,1000,12000,OK
INV02951,Ranipet Warehouse,Goat,2651,959,1000,12000,OK
INV02952,Ranipet Warehouse,Sheep,1227,600,1000,12000,OK
INV02953,Chennai Port Warehouse,Goat,2829,681,1000,12000,OK
INV02954,Vaniyambadi Warehouse,Buffalo,4290,980,1000,12000,OK
INV02955,Vaniyambadi Warehouse,Cow,5280,208,1000,12000,OK
INV02956,Ranipet Warehouse,Cow,4177,568,1000,12000,OK
INV02957,Chennai Port Warehouse,Buffalo,7138,407,1000,12000,OK
INV02958,Ranipet Warehouse,Goat,6301,717,1000,12000,OK
INV02959,Ranipet Warehouse,Buffalo,4555,569,1000,12000,OK
INV02960,Ranipet Warehouse,Cow,6584,10,1000,12000,OK
INV02961,Ambur Warehouse,Sheep,7079,978,1000,12000,OK
INV02962,Ranipet Warehouse,Buffalo,8489,229,1000,12000,OK
INV02963,Ambur Warehouse,Sheep,3952,856,1000,12000,OK
INV02964,Chennai Port Warehouse,Buffalo,9185,449,1000,12000,OK
INV02965,Ambur Warehouse,Goat,9207,234,1000,12000,OK
INV02966,Ambur Warehouse,Sheep,4298,632,1000,12000,OK
INV02967,Ambur Warehouse,Buffalo,1666,744,1000,12000,OK
INV02968,Ranipet Warehouse,Cow,9032,50,1000,12000,OK
INV02969,Vaniyambadi Warehouse,Goat,8066,310,1000,12000,OK
INV02970,Vaniyambadi Warehouse,Goat,2755,379,1000,12000,OK
INV02971,Ranipet Warehouse,Buffalo,8074,635,1000,12000,OK
INV02972,Ambur Warehouse,Goat,2961,314,1000,12000,OK
INV02973,Ranipet Warehouse,Cow,907,11,1000,12000,Reorder
INV02974,Vaniyambadi Warehouse,Buffalo,8221,559,1000,12000,OK
INV02975,Chennai Port Warehouse,Cow,8798,294,1000,12000,OK
INV02976,Vaniyambadi Warehouse,Buffalo,2258,428,1000,12000,OK
INV02977,Vaniyambadi Warehouse,Buffalo,4887,385,1000,12000,OK
INV02978,Vaniyambadi Warehouse,Cow,1199,113,1000,12000,OK
INV02979,Vaniyambadi Warehouse,Goat,4717,988,1000,12000,OK
INV02980,Vaniyambadi Warehouse,Buffalo,961,497,1000,12000,Reorder
INV02981,Ambur Warehouse,Goat,5314,703,1000,12000,OK
INV02982,Ambur Warehouse,Buffalo,5492,373,1000,12000,OK
INV02983,Vaniyambadi Warehouse,Sheep,3847,63,1000,12000,OK
INV02984,Ambur Warehouse,Goat,7764,728,1000,12000,OK
INV02985,Chennai Port Warehouse,Sheep,7424,831,1000,12000,OK
INV02986,Ranipet Warehouse,Cow,1257,496,1000,12000,OK
INV02987,Ranipet Warehouse,Goat,5589,764,1000,12000,OK
INV02988,Vaniyambadi Warehouse,Cow,968,789,1000,12000,Reorder
INV02989,Ranipet Warehouse,Goat,3906,405,1000,12000,OK
INV02990,Vaniyambadi Warehouse,Buffalo,3914,643,1000,12000,OK
INV02991,Vaniyambadi Warehouse,Cow,548,724,1000,12000,Reorder
INV02992,Chennai Port Warehouse,Sheep,6304,273,1000,12000,OK
INV02993,Vaniyambadi Warehouse,Cow,2806,278,1000,12000,OK
INV02994,Ambur Warehouse,Sheep,2119,369,1000,12000,OK
INV02995,Ranipet Warehouse,Buffalo,1835,956,1000,12000,OK
INV02996,Vaniyambadi Warehouse,Goat,6363,100,1000,12000,OK
INV02997,Ambur Warehouse,Sheep,9442,248,1000,12000,OK
INV02998,Chennai Port Warehouse,Cow,1844,340,1000,12000,OK
INV02999,Ranipet Warehouse,Cow,5495,944,1000,12000,OK
INV03000,Vaniyambadi Warehouse,Sheep,1300,117,1000,12000,OK
INV03001,Vaniyambadi Warehouse,Goat,2142,651,1000,12000,OK
INV03002,Chennai Port Warehouse,Buffalo,8943,823,1000,12000,OK
INV03003,Ambur Warehouse,Sheep,9351,453,1000,12000,OK
INV03004,Vaniyambadi Warehouse,Cow,6043,538,1000,12000,OK
INV03005,Ambur Warehouse,Cow,8301,903,1000,12000,OK
INV03006,Ambur Warehouse,Sheep,1569,379,1000,12000,OK
INV03007,Chennai Port Warehouse,Sheep,2977,64,1000,12000,OK
INV03008,Ambur Warehouse,Cow,8833,438,1000,12000,OK
INV03009,Chennai Port Warehouse,Cow,7361,359,1000,12000,OK
INV03010,Chennai Port Warehouse,Cow,6050,274,1000,12000,OK
INV03011,Chennai Port Warehouse,Goat,1655,350,1000,12000,OK
INV03012,Vaniyambadi Warehouse,Buffalo,8631,330,1000,12000,OK
